LIMIT_BAL,AGE,topay,BILLAMT,PAYMENT
50000,41,-9,0,0
390000,36,-9,0,0
80000,27,0,149291,19034
60000,37,0,284931,11172
330000,28,4,1437007,58722
140000,30,0,376321,14800
80000,24,-5,25282,24896
180000,33,-9,9125,3982
200000,37,3,1233511,39200
20000,33,0,37801,5300
100000,33,11,148882,6884
50000,25,12,104329,5750
320000,50,-12,87717,62075
80000,30,-6,2193,2196
50000,29,11,43653,4200
260000,35,-12,5181,5181
50000,24,9,63458,6200
50000,23,0,205098,10502
60000,22,2,192689,7691
80000,24,-6,3739,3739
280000,33,-6,9884,30135
180000,36,-6,4373,4199
500000,29,0,147446,45826
340000,36,-4,20838,31064
30000,34,9,275375,76230
480000,52,-12,367422,319152
180000,42,-9,0,0
30000,27,0,169517,8400
360000,31,-4,66921,51546
370000,31,-3,85452,93806
170000,28,12,815421,33256
180000,33,-12,653,653
190000,50,2,678231,32791
90000,41,0,466710,26812
40000,34,-6,46934,46121
150000,36,0,1087316,43343
290000,30,-1,995503,267885
50000,29,-6,2559,2160
100000,38,0,440701,14657
340000,29,0,548505,23860
230000,48,2,126786,13034
450000,40,-3,46541,30793
100000,40,-5,9480,9930
500000,35,2,660965,21211
160000,29,-2,11147,7993
230000,24,5,86400,6091
330000,36,-3,44878,49018
110000,56,0,193115,17177
150000,52,3,18652,10776
120000,40,0,436890,15920
390000,64,0,236677,9366
150000,29,0,383303,14755
150000,28,-9,0,0
400000,29,0,494992,162710
40000,23,6,65755,7827
60000,27,0,258827,27136
120000,23,2,254808,10657
10000,45,3,55451,4382
220000,25,3,1152513,34441
520000,35,0,342997,32004
250000,43,0,240376,9438
200000,47,-6,4326,4326
380000,30,-1,1895341,370413
320000,31,0,29796,13300
290000,32,0,472475,19700
140000,43,3,850233,30303
180000,36,0,1096733,41411
20000,30,1,87721,1606
240000,47,-4,2200,1200
70000,32,9,419571,14600
290000,36,0,1844027,118773
260000,40,-3,244090,241058
200000,29,-6,843,744
250000,71,0,949932,28800
250000,43,-12,1818,1818
80000,35,-3,173225,39396
510000,41,-6,41536,38436
260000,33,-7,9805,3210
500000,40,-12,109157,107166
360000,31,0,2015578,68766
20000,43,0,97614,4800
300000,24,-3,76573,23125
200000,30,-6,2432,2106
120000,30,-8,5088,4084
70000,33,0,182163,7083
50000,32,2,195218,23300
470000,32,0,2288740,704208
180000,30,2,218240,10526
30000,26,-3,57682,12780
210000,28,-9,0,0
100000,53,0,196415,6775
110000,51,0,610169,26631
220000,40,-9,46688,48561
60000,51,0,277958,10067
150000,28,-12,4261,2607
150000,40,-8,10127,2831
420000,36,-5,141097,150167
50000,29,0,286941,35795
500000,36,-5,310178,460092
150000,52,-7,395246,285850
240000,38,8,11172,3806
50000,48,-6,178147,27650
180000,38,0,315529,13400
180000,46,0,502169,28507
140000,28,0,809461,33700
30000,34,0,167149,9940
240000,26,0,1036104,40323
70000,42,-4,74223,3010
180000,29,-6,45854,22881
240000,34,1,106788,22835
70000,51,4,302877,10269
30000,48,4,129994,11200
10000,27,4,51647,5805
180000,26,0,310580,12630
370000,40,-9,0,0
250000,36,-1,1137619,233939
50000,53,0,261507,7195
260000,39,0,871130,37627
10000,21,-4,27756,5800
300000,33,-6,9098,4799
210000,53,-6,2340,2340
10000,27,0,30317,13255
50000,29,0,166381,8542
20000,54,0,97575,6392
240000,50,0,1313227,50997
190000,42,-6,31385,21697
110000,45,-1,53382,7148
290000,36,-6,103892,100693
350000,50,0,529576,23316
100000,35,-1,316653,38561
230000,55,0,1148363,59000
180000,35,0,918044,35967
200000,34,-12,0,0
200000,28,-5,44783,23097
280000,31,6,485283,19026
500000,34,-4,52561,30523
20000,47,0,86440,19511
10000,22,7,57004,3400
220000,35,-9,0,0
50000,36,1,181050,29538
50000,37,2,246940,9718
460000,45,-6,7283,7334
210000,31,0,244151,17127
170000,48,0,527743,21434
20000,24,2,108049,5237
50000,36,0,162849,15623
180000,29,-12,2150,2150
210000,27,0,160215,9522
30000,42,14,184724,2171
150000,26,0,134092,8100
80000,29,-9,21742,21075
330000,28,8,1018,504
50000,27,0,205270,18442
180000,41,0,225899,11037
50000,49,-2,69431,37735
150000,29,3,2565,1991
150000,36,2,902746,39663
90000,30,4,298622,45385
210000,40,3,212917,27700
200000,58,-2,75753,101997
140000,24,0,96222,7402
310000,28,0,1729358,61663
380000,39,-12,-53204,17203
120000,37,12,4758,3108
310000,32,-8,19995,6565
200000,36,-1,1087347,97000
320000,52,-6,8486,47076
230000,34,-1,7391,7544
50000,40,2,239201,10100
130000,31,4,675295,19837
210000,42,-6,19042,17612
160000,28,0,49179,14015
300000,29,0,1410316,53503
50000,44,0,130961,5432
440000,29,-4,1049445,629992
200000,35,-7,19021,17947
150000,24,-2,104001,32932
340000,31,18,2679852,296302
20000,63,20,9900,0
50000,39,0,124173,5382
30000,22,12,161642,8702
220000,36,-12,-1496,5895
120000,40,0,233681,13000
20000,25,3,113542,5838
150000,38,-10,9474,0
10000,23,0,26920,6400
50000,51,-1,111668,46100
200000,41,2,128106,19000
100000,39,0,335730,27300
50000,25,2,49571,4500
220000,27,-3,187145,73038
130000,42,-6,746,746
190000,34,8,1001872,41700
30000,27,-6,7492,6370
30000,27,0,30800,10445
360000,45,-2,3510,2340
160000,33,-6,1956,1956
160000,40,0,853202,31450
10000,42,0,45942,7272
100000,29,0,324579,12712
80000,40,0,225884,12475
30000,47,12,100924,6300
150000,27,0,140829,20000
230000,38,-6,7573,6354
50000,48,14,60789,1264
200000,34,0,260119,118735
200000,35,-12,25750,28158
360000,45,-7,709,709
120000,40,0,405592,111704
250000,29,8,634823,23000
20000,23,5,102712,5393
230000,27,0,158917,9800
110000,31,2,135756,10228
210000,26,-1,185097,158925
60000,35,-1,265371,19022
110000,27,0,633905,29000
240000,40,0,1275087,46500
360000,31,-12,2982,2771
250000,40,-5,32151,43644
470000,57,0,445303,15595
10000,38,5,42019,6150
240000,28,0,1105105,39500
150000,24,3,824126,41623
30000,57,7,160378,7843
50000,24,11,228759,8132
150000,33,0,816912,25553
190000,27,0,129655,36321
400000,29,0,36452,8000
50000,38,6,136283,5776
30000,41,-9,0,0
30000,34,0,177978,9746
50000,32,12,196787,9500
80000,22,0,230920,8080
120000,26,-12,1896,3424
180000,30,0,445850,117170
500000,34,0,492536,150007
30000,29,0,167815,9050
240000,33,-7,32624,66446
310000,28,0,844941,53143
30000,40,8,147026,9074
50000,26,2,135967,9800
240000,30,0,1169143,56526
340000,31,-6,158753,188044
110000,26,0,549147,21669
180000,31,4,212254,7890
340000,35,-6,12801,15854
20000,23,7,114390,5960
160000,30,-4,11240,8370
20000,57,0,-1857,3000
50000,25,5,306151,7573
180000,28,-12,45995,54840
340000,32,-1,294665,76740
60000,49,3,137338,4264
30000,23,0,137274,3866
40000,53,9,92427,4809
20000,26,0,135557,6534
140000,29,11,452667,17863
20000,54,9,106030,9500
180000,26,-5,382179,144111
360000,32,0,842061,30137
300000,28,-12,0,0
120000,29,0,734345,30977
30000,49,12,115218,6000
80000,23,-9,0,0
30000,23,4,150772,8271
70000,23,9,383527,9996
280000,43,0,198148,8005
160000,24,0,625772,177537
60000,39,-6,51564,4000
70000,30,-1,30398,5680
80000,46,2,399762,14075
200000,29,-12,24164,24190
460000,54,-6,218652,228583
210000,66,-2,3120,2340
380000,34,0,593009,19879
340000,40,0,278039,17271
30000,26,-1,27193,15575
50000,26,0,43856,9500
140000,23,-6,4453,4603
30000,41,3,89054,4527
360000,27,-3,7515,5910
50000,28,-3,22872,92425
160000,52,2,35099,17959
110000,43,0,630691,35600
80000,36,0,397396,39000
180000,42,-12,0,0
150000,35,-3,240075,106469
80000,36,-2,147025,76091
260000,30,-12,10129,11501
260000,40,-6,1525,1220
360000,46,-4,220894,23217
290000,34,0,1878485,70190
310000,43,-12,62332,72723
390000,35,-2,279600,137345
150000,38,-8,1021364,34000
220000,41,-4,16994,11254
280000,38,0,1326611,76000
190000,44,0,922586,35300
70000,24,9,384610,72349
50000,38,-6,4031,4086
200000,25,-8,3887,2268
140000,29,-9,17831,2888
100000,28,4,277458,14925
50000,31,2,184570,8912
200000,26,0,455748,21490
230000,29,0,197038,17113
240000,47,-4,2500,0
20000,34,5,105131,6810
500000,50,-6,71277,64741
160000,51,-12,0,0
180000,29,-12,5033,8436
500000,34,0,100239,24500
260000,37,0,269679,115826
350000,53,-6,100993,97476
30000,25,0,175880,12005
230000,42,-5,5931,6531
50000,23,0,158947,8160
200000,44,0,882250,25372
70000,26,0,139677,9700
230000,31,-12,6925,7115
210000,39,-10,5076,4096
500000,47,0,610513,35000
20000,24,-1,54243,22672
20000,28,7,102952,6200
150000,42,-12,0,0
50000,36,-4,21450,4401
50000,33,4,149422,10236
150000,27,0,62212,31549
50000,23,0,170680,8701
140000,27,6,226215,11583
60000,29,-1,104861,28018
50000,26,0,284441,11969
50000,31,3,304799,9700
20000,27,0,105269,2882
100000,32,-3,5147,4326
340000,49,-6,9387,9387
430000,39,-2,139028,84663
30000,67,3,175281,6533
50000,27,-6,119883,77919
50000,22,0,126763,7692
440000,50,0,756600,110795
230000,43,-6,26458,27870
200000,46,0,332318,13223
180000,39,-6,13541,10410
290000,46,-3,459865,184415
130000,26,6,787259,33655
310000,42,0,1200402,33738
80000,36,6,32482,5964
180000,37,-2,69622,5500
60000,39,-1,115601,42733
300000,36,0,1530060,56332
140000,29,0,766873,34300
190000,33,-2,323549,11361
60000,33,-2,177705,69754
400000,33,-3,17850,40840
80000,34,0,10660,5824
360000,53,-12,14671,15028
300000,32,-6,24070,29744
50000,50,-12,13188,12099
50000,27,11,113324,5741
100000,51,0,1230,930
60000,30,0,143566,5345
280000,47,15,785260,28500
360000,50,-6,49563,50820
50000,28,-6,9893,6830
110000,29,0,282546,9521
230000,33,-6,12985,12000
80000,25,-2,7980,6810
360000,51,-5,1860,2640
400000,41,0,80400,16002
140000,30,2,651955,63434
120000,27,2,486432,22826
200000,27,4,946902,32309
10000,46,3,54202,6396
130000,44,8,689397,24577
120000,38,-12,12976,5216
150000,49,-4,10437,10437
550000,31,1,27494,15401
50000,26,-9,0,0
500000,34,0,1429396,130310
150000,52,8,785786,122311
50000,49,0,169420,25611
50000,25,3,153350,10672
500000,38,5,538543,17422
10000,25,0,47819,4956
100000,25,0,394182,15902
320000,41,-12,67058,94622
50000,22,0,257425,8910
240000,33,-8,41300,42168
90000,35,0,453209,18614
20000,22,2,107216,6436
180000,27,-6,36171,41475
310000,37,-5,27549,11365
130000,28,-6,13256,15462
250000,39,0,1231333,45022
20000,28,0,104140,7900
130000,36,0,734432,26342
180000,37,0,225991,42000
30000,45,2,181603,8573
200000,40,-6,66767,70726
80000,35,4,464898,19000
30000,25,5,88619,5440
360000,53,-6,9489,4438
130000,36,-9,0,0
80000,36,-9,64320,70087
360000,33,-12,5183,5183
290000,27,6,1548188,71201
30000,23,0,119386,10000
230000,34,-6,17402,17167
360000,32,-1,637804,47881
150000,31,0,58177,28561
30000,29,11,85978,4891
410000,45,0,1687152,67524
170000,38,-12,1012,1504
160000,36,-6,5403,3050
150000,29,6,777170,26790
80000,30,0,384326,12431
90000,26,2,533964,23100
50000,31,-2,156242,25811
60000,32,0,206831,37200
380000,42,-8,21366,15686
50000,36,0,137746,5443
20000,27,-2,30139,12744
140000,34,12,702409,22608
360000,41,0,615219,104000
110000,40,0,521613,20014
280000,29,-11,5017,5118
200000,48,-6,8035,8459
140000,31,4,130872,38300
70000,35,-6,6970,5497
50000,29,0,131872,55528
360000,31,0,406588,50800
500000,41,5,128876,4908
100000,40,12,393946,15946
80000,22,-4,27292,26019
80000,43,-4,83480,43441
130000,29,0,763110,38306
450000,44,-12,58695,57782
90000,32,0,149306,7189
50000,35,0,187627,6076
130000,25,6,547123,27071
260000,44,0,1066574,36823
170000,34,-6,36597,41544
310000,37,-4,225443,21772
60000,42,0,219187,11001
400000,27,8,351527,6246
50000,31,6,179987,4278
360000,26,-8,4927,2963
20000,22,0,109393,13588
280000,46,4,483328,136000
50000,32,2,254422,9823
20000,53,-6,25107,1000
30000,24,7,168918,6150
30000,28,0,66029,6136
150000,28,0,285123,55033
120000,34,0,530456,21245
100000,38,16,4500,1500
150000,40,0,336985,43589
50000,39,0,167791,10008
500000,34,-5,56291,53659
90000,54,11,527173,19300
30000,55,0,75950,7714
80000,36,0,217673,14600
180000,30,-6,41482,40004
240000,28,0,1225314,46625
100000,34,-1,304387,20900
120000,26,11,338821,14700
130000,38,-6,18186,17796
320000,33,-12,40843,38932
80000,37,-6,12000,14206
30000,38,0,162555,10315
90000,33,0,241910,14181
20000,24,0,112608,6142
60000,31,8,247239,14700
400000,31,-3,543540,310901
20000,26,-2,3886,3062
280000,41,13,855008,40604
70000,32,2,73296,14000
120000,28,-6,5148,5085
50000,34,0,292060,15711
350000,30,2,1430256,62852
120000,41,-12,0,0
130000,40,2,188094,15898
50000,54,6,120229,6042
180000,48,-5,5110,3685
290000,43,-6,4334,2908
50000,37,-1,218845,23179
40000,31,-2,14687,6313
120000,69,0,631290,23183
110000,40,0,310599,12617
120000,39,-3,5519,2766
70000,51,12,277191,11400
170000,26,0,795504,29700
220000,49,-3,86489,46186
20000,33,0,118598,7000
110000,40,0,410083,73000
360000,30,-12,20453,19309
470000,43,-12,6381,2849
410000,36,-12,159917,15268
380000,39,0,1580374,55326
120000,28,-9,0,0
260000,29,-6,16993,10370
180000,44,-12,0,0
20000,22,0,86396,8246
360000,28,-9,9878,179027
180000,41,-12,1810,1810
220000,54,-8,11427,3158
90000,56,6,216270,9184
130000,29,12,755545,22080
120000,25,4,594261,17894
260000,30,-4,2586,131815
50000,57,-1,213506,56799
100000,24,9,608786,20046
80000,25,0,255213,7738
60000,28,0,167276,11800
70000,25,0,412901,13566
360000,35,-12,33054,57339
50000,32,2,202209,10112
70000,42,0,152360,7986
220000,44,0,1266186,44568
200000,45,0,691806,21443
30000,56,2,79488,8694
270000,41,-6,8016,9351
260000,40,-8,3260,3000
190000,39,2,360245,23200
120000,31,0,240038,9273
80000,41,0,142024,7338
100000,29,7,409690,12364
220000,47,0,842457,200640
20000,34,-1,51086,4096
200000,48,-8,205150,0
150000,28,2,246928,11994
250000,31,0,479074,17334
290000,29,-6,20110,26563
20000,41,0,44239,9817
150000,37,0,892330,26707
50000,32,-6,1862,1896
350000,35,-10,187493,104312
50000,23,0,175254,25332
280000,30,5,965559,30866
170000,36,3,869638,29369
300000,28,-1,128702,44904
340000,44,0,664371,23733
240000,46,-12,0,0
310000,43,-12,0,0
200000,37,-1,17140,5926
160000,30,-5,63807,70840
60000,23,-6,6329,2700
190000,50,-5,18612,18651
360000,29,-7,77,77
480000,58,0,2752446,94996
50000,36,0,172567,9700
80000,27,4,367111,19515
430000,30,-6,83673,119098
130000,25,-6,5718,17095
80000,43,15,436291,14700
20000,43,0,71466,10345
150000,25,-5,12746,14451
30000,43,4,173928,8500
210000,26,3,28188,5606
80000,26,0,393485,64521
210000,28,-6,33497,33488
110000,45,0,133460,11315
20000,43,2,112943,6230
50000,27,0,259254,12500
110000,29,8,43603,19337
30000,33,0,145404,6608
80000,30,2,75825,4800
370000,50,-12,63070,61944
110000,25,4,539465,24848
30000,37,0,176028,9405
20000,51,0,82209,6800
400000,48,0,1955338,77805
260000,33,-5,2394,3204
100000,33,3,334290,10300
150000,27,0,524123,26997
360000,36,-12,8359,6804
360000,52,-9,0,207
130000,47,12,715087,27612
20000,35,10,117051,4774
20000,53,2,116853,6800
340000,39,0,367798,16000
20000,33,2,125381,7485
100000,31,-2,237286,7908
320000,43,2,2261095,53759
210000,32,-3,4465,4102
180000,31,-12,25524,29210
160000,24,0,885564,34363
350000,41,-5,4744,4536
230000,43,-2,20712,14369
200000,29,1,122062,26309
130000,29,8,682196,28928
50000,30,0,40886,3534
320000,47,0,692142,107500
10000,24,7,49552,5000
500000,46,-6,107923,116676
260000,30,0,924944,31508
210000,46,-12,11820,8163
150000,23,0,355743,14588
290000,38,4,1638114,120582
120000,30,-6,1956,1956
100000,51,12,568160,23200
170000,34,-3,34409,29977
140000,35,0,160442,15161
20000,47,8,56491,4152
220000,38,0,1012380,43000
500000,46,-3,627553,441367
20000,37,5,55855,2441
60000,23,12,179260,10509
140000,31,0,583834,23723
260000,37,-12,27922,23247
80000,30,0,284305,14700
30000,29,-1,60444,28993
430000,41,-12,33920,35489
170000,30,0,236041,17826
150000,36,-10,5382,0
460000,39,0,1259401,53927
230000,51,-11,496,992
50000,25,0,223500,7539
180000,47,-10,32156,24256
150000,66,0,943253,26909
120000,43,-9,0,0
200000,43,0,837702,30175
400000,57,-2,424875,233451
220000,35,-9,0,0
80000,45,-6,163478,3750
350000,50,-6,127971,95071
80000,26,0,413552,14663
130000,36,-6,10428,10628
60000,28,0,243895,9600
160000,42,-12,0,0
210000,30,-6,11363,25240
240000,30,-9,0,0
170000,35,0,651884,35000
130000,33,-6,7986,8882
240000,34,0,134894,31835
170000,42,0,516096,52000
130000,28,0,797526,37400
240000,29,0,86486,9309
360000,32,0,89862,21519
80000,44,0,67537,4395
120000,27,-4,242961,141113
260000,37,7,361881,16300
60000,31,7,324144,19600
160000,26,5,7246,796
260000,42,-12,2896,2843
120000,48,-2,13159,9115
150000,27,0,471761,25809
80000,25,0,329389,11620
160000,33,12,638465,27500
80000,28,0,309083,11630
230000,39,0,101273,12263
150000,56,2,373630,21458
70000,29,4,373772,18290
420000,37,0,565430,32045
160000,28,10,828110,27925
50000,35,7,124776,8135
20000,42,4,112078,6153
210000,33,-7,2268,2200
320000,28,-1,187757,65560
80000,56,0,287648,11507
100000,38,0,583159,25193
130000,33,-5,69703,14853
230000,39,-3,2117,12567
30000,24,4,118667,5267
400000,34,-12,33378,26005
700000,36,0,2052551,95255
500000,48,0,682473,29723
160000,40,-5,2432,2106
200000,46,-9,0,0
50000,24,-12,1460,1080
270000,32,2,1581503,87777
230000,39,-2,6556,4832
120000,28,0,236253,13140
220000,31,0,952451,35126
170000,53,-12,3202,2468
10000,30,-4,10669,6406
50000,36,-6,7099,6228
60000,39,-9,0,0
220000,32,-4,19927,2212
80000,23,-6,2490,2490
20000,23,12,48251,4243
230000,31,0,166358,30000
50000,49,0,159535,26342
90000,43,-3,60549,44672
160000,36,0,784445,24701
30000,35,8,138572,9961
200000,27,14,678735,34269
110000,24,0,313741,11846
20000,24,4,115527,8507
90000,31,-9,0,0
160000,39,2,295560,16100
70000,43,-1,179920,46488
240000,32,0,118165,21166
440000,27,-1,132282,33236
300000,32,2,1554890,61115
140000,39,-6,6761,6574
130000,31,0,187045,28951
190000,35,-7,100104,100104
270000,44,22,1633110,61461
230000,48,0,811486,27834
100000,51,16,332855,7500
200000,35,0,193626,11300
310000,33,-4,2500,0
210000,29,0,243098,28892
170000,42,-4,26456,13858
210000,53,0,1068387,51000
230000,43,6,1279854,44278
190000,33,-12,11923,15158
180000,26,-6,52256,10000
20000,31,6,88025,5299
180000,27,-6,12270,11768
450000,37,-2,531633,23563
60000,40,0,231172,15031
360000,38,-7,5543,5560
20000,23,-1,28738,480
280000,43,-4,26571,26805
70000,23,0,154267,7869
300000,51,-12,5757,4589
50000,35,0,148934,5758
80000,49,-4,241021,8000
240000,56,2,974694,103980
160000,25,-4,6388,4684
410000,31,0,2066178,79158
380000,40,-10,133486,73637
200000,33,-12,19681,12433
100000,24,13,529794,21900
250000,51,-4,8924,8924
280000,33,-2,761884,178901
130000,27,0,504491,20083
20000,34,3,97248,7000
20000,40,0,109500,5887
70000,36,7,121613,6624
270000,60,-3,6302,5316
120000,48,-3,329308,71800
50000,23,0,56606,7114
230000,45,0,278381,11015
210000,25,-6,2730,3813
30000,48,0,175863,7283
340000,40,0,386434,27305
160000,27,-9,3918,3918
110000,53,0,636392,26200
160000,45,0,212755,10800
20000,48,3,117444,17032
180000,38,0,863982,33740
320000,35,0,104446,15100
360000,45,-12,0,0
160000,40,-12,19114,24371
80000,41,0,353583,14977
50000,53,-2,215464,25360
80000,27,-12,7082,6246
100000,22,4,201731,6417
80000,45,0,315866,13247
240000,34,0,1128202,40066
90000,53,0,302955,13159
130000,47,-2,355939,10706
100000,36,33,631808,1170
90000,39,-6,56138,28701
520000,34,-6,176564,171230
380000,48,0,1512981,51900
100000,55,11,7851,2403
90000,27,6,605412,23272
20000,24,0,77372,7694
440000,27,0,1018194,50247
50000,22,0,231581,8727
130000,25,-4,385228,15000
360000,47,-8,6969,6761
50000,32,7,133075,8664
300000,41,-5,9768,10666
50000,47,0,257359,9169
140000,37,-6,18988,6185
10000,51,8,35181,5158
110000,38,7,366421,11500
90000,45,2,262901,10318
400000,37,-2,111105,65870
260000,36,-6,47622,33632
160000,24,0,103362,25678
220000,30,-4,74682,25912
30000,25,0,140113,5814
20000,43,17,170813,12572
400000,32,-12,16320,27035
180000,35,-2,123355,4039
210000,28,0,881952,170428
80000,24,0,69467,4969
30000,23,4,74005,5196
240000,37,-4,46828,35480
130000,29,0,696409,27473
160000,34,0,44362,7200
60000,43,0,272089,9635
200000,28,-6,10012,6913
240000,29,-1,196333,150572
120000,29,3,611088,25900
100000,32,2,190130,30000
30000,24,4,178850,9700
20000,29,3,114015,9564
80000,29,0,94369,7639
300000,39,-6,609595,13700
200000,43,3,902040,29364
180000,37,-12,4383,4383
300000,29,-6,4176,4176
50000,29,7,232531,9300
80000,35,0,325907,10804
360000,31,-12,84876,70706
30000,53,0,170148,7808
210000,35,-8,103524,0
20000,25,2,93860,8900
10000,28,3,12288,8866
100000,25,0,171712,16030
50000,31,7,149225,6010
230000,44,0,967982,215671
160000,31,0,480315,21300
150000,25,0,273945,78086
260000,28,0,323114,14466
190000,31,0,853866,35000
20000,40,0,29967,2505
160000,30,-8,51400,0
370000,34,0,1052166,39014
50000,34,-1,236476,124233
50000,42,0,288544,28180
150000,57,12,95837,6000
630000,32,-12,30435,77724
50000,43,3,220735,9000
260000,29,3,1192044,25031
360000,28,-10,19701,17713
10000,49,-3,2273,0
260000,30,2,668040,22116
450000,33,0,360252,20710
140000,32,8,227765,13439
150000,37,0,359680,11997
200000,29,2,192700,74317
50000,43,0,88309,5520
360000,32,-12,0,0
10000,23,0,48757,5400
20000,35,2,44124,7300
420000,38,-5,168826,115816
360000,46,-7,-5366,874
200000,36,2,974505,36051
260000,41,0,1202080,44470
10000,37,3,22171,10500
100000,26,-2,100398,55539
190000,37,-1,245711,194394
80000,24,-1,43868,8191
30000,34,4,164555,7868
200000,33,11,326393,13100
30000,22,0,146915,4669
240000,27,0,955140,36287
290000,33,0,669449,21354
160000,40,0,791782,30010
20000,35,5,118624,6400
260000,28,0,1484319,59165
200000,32,-1,26610,0
200000,28,0,294951,23000
300000,39,2,572142,25700
80000,32,-2,65955,66389
70000,29,2,121098,8000
180000,39,3,634354,23200
50000,26,-4,21272,8954
30000,22,5,110899,1000
260000,27,-5,41975,37732
260000,38,1,5000,0
20000,26,2,86071,9500
400000,47,0,619080,27550
400000,37,-4,307823,316286
80000,24,0,182312,19374
20000,24,-10,379,0
500000,30,-3,25406,24216
30000,42,-3,3510,2490
710000,32,0,1717475,51500
350000,33,-6,198413,78150
50000,24,6,205940,8539
70000,32,0,160262,22400
260000,38,-12,0,0
320000,33,-6,2727,2727
90000,27,2,303782,16043
120000,26,0,600101,24500
200000,40,0,101528,9408
50000,36,8,302019,9809
360000,25,-6,19044,18156
200000,34,-12,2744,2787
210000,29,-12,24623,32574
50000,21,-1,291070,10315
140000,48,0,272539,14751
50000,23,0,214295,7891
20000,59,16,66480,5800
50000,23,-12,16323,7704
70000,36,2,363387,18000
420000,27,-5,487769,148677
80000,38,-5,9695,9305
20000,27,0,68425,2894
360000,29,0,1187486,89529
110000,27,3,308395,9690
440000,33,0,786007,31025
90000,25,2,261141,9122
30000,22,3,145936,2716
180000,28,0,923065,25979
80000,23,-5,88008,17285
100000,49,-10,1440,0
100000,37,8,247946,12940
130000,23,-5,53340,39852
150000,29,-7,231,916
100000,29,2,213745,11899
160000,44,-10,1224,0
260000,31,0,719079,33152
70000,28,0,292637,13008
260000,46,6,119652,20934
20000,44,4,98751,6199
50000,26,-9,-69777,70000
30000,33,0,121088,10600
50000,28,-5,137949,95130
330000,33,0,149334,7212
100000,27,0,428400,15140
150000,24,3,198488,42238
50000,28,7,54139,2950
200000,40,-6,30121,36627
50000,28,-6,7721,5862
240000,46,-12,26234,188529
140000,34,-8,20837,20837
30000,35,13,156145,5026
130000,34,0,352023,111032
20000,22,3,103559,13413
70000,35,5,214045,8396
490000,34,-1,392980,179257
180000,64,-12,47877,47423
150000,37,-12,0,0
500000,41,0,461423,65595
130000,36,7,722869,22317
30000,35,12,118047,6352
50000,39,-4,110102,15000
80000,48,0,192649,32649
200000,32,-2,45332,33166
30000,24,0,-51,6180
200000,32,-6,12926,5570
300000,45,0,1827308,61148
30000,23,3,199541,9965
250000,36,-1,442323,159000
210000,49,-8,84972,66122
30000,22,9,172838,7519
130000,34,8,427861,15111
10000,26,0,42630,6200
160000,35,-6,324453,8000
80000,36,-6,6477,5683
290000,35,0,1172875,45500
50000,24,2,100991,6287
170000,30,2,756901,38078
130000,49,0,606661,29137
60000,39,4,169009,10638
50000,35,-9,0,0
310000,28,-4,70713,46753
420000,46,4,2352710,165634
410000,53,-6,22847,18648
170000,33,-4,4804,3486
110000,36,-5,8897,4552
220000,30,-12,5477,3142
230000,30,-3,314732,97608
110000,39,0,436000,18900
130000,53,11,692307,26800
50000,55,2,202576,7876
110000,24,12,663655,23340
460000,29,0,909555,127215
30000,36,4,174939,5046
120000,26,0,76945,4882
100000,25,-4,-50953,150400
90000,27,2,524812,20900
350000,70,0,445928,15268
50000,47,5,19475,2946
150000,29,0,880864,37394
90000,30,0,45937,4353
80000,38,0,357986,11971
110000,41,-4,328845,6366
420000,35,-6,74633,75349
30000,22,0,164749,7441
140000,36,0,25635,19091
200000,37,-5,77862,64319
200000,46,-6,51886,50298
180000,32,0,264552,13347
380000,31,0,1050324,31219
230000,42,0,196432,21496
500000,37,0,1101471,143242
350000,34,0,87662,9800
260000,53,3,6818,166732
260000,34,0,738097,26911
220000,33,0,1077274,39250
470000,33,-10,779,779
220000,36,-12,1794,3103
320000,31,-2,256299,69101
50000,31,2,79146,20500
110000,28,8,648097,21100
200000,32,0,1109296,44900
240000,39,15,289024,11000
50000,34,-4,12354,3200
300000,33,-2,21148,19285
260000,36,0,618793,22049
80000,25,2,353475,14341
130000,22,0,580055,122130
260000,45,-6,36771,34637
20000,55,2,57136,5642
110000,31,-9,0,0
260000,36,-6,5621,6849
180000,32,-2,16059,5043
230000,48,-6,29845,28249
50000,22,0,144057,6193
140000,53,0,368236,15733
50000,26,0,133257,7366
10000,46,16,6300,0
300000,35,0,314026,91889
130000,38,0,625181,21996
110000,40,0,498220,18200
50000,33,0,199844,7572
360000,56,-7,74128,14080
60000,30,-1,44193,24082
90000,23,0,168173,9600
20000,34,-12,9039,7200
100000,53,0,522565,23202
50000,34,2,200846,7388
160000,39,4,222648,12167
360000,27,0,608573,19908
100000,38,6,496116,18749
360000,29,-4,264948,7065
50000,37,-6,59694,2500
200000,36,0,54900,14698
150000,37,-6,14914,12040
360000,27,-12,47887,45387
20000,25,0,134811,5950
160000,29,0,624408,84227
10000,24,0,37357,12000
60000,37,0,345149,14923
140000,26,0,153376,11534
20000,24,-1,17909,7679
80000,24,0,389101,14710
80000,41,0,243970,17635
420000,39,0,786789,30000
100000,35,0,291955,58437
200000,58,0,891380,30657
50000,29,3,130310,6207
210000,28,-2,104219,80942
70000,29,0,144831,29821
360000,26,0,93784,4618
110000,27,0,665345,25674
50000,25,2,259906,9246
340000,36,-6,1070,18456
340000,36,2,188909,22001
50000,23,-5,6931,5882
390000,45,4,819238,22000
20000,34,9,117405,5404
280000,60,-12,1776,1980
