LIMIT_BAL,AGE,topay,BILLAMT,PAYMENT
50000,24,-3,87812,66249
10000,23,-5,12611,5244
90000,29,0,334698,14938
220000,37,0,113803,15000
200000,36,0,530489,20071
100000,38,8,232449,7912
230000,50,-12,26270,4700
300000,32,-9,12608,10636
10000,41,9,53845,4502
80000,39,0,447222,11144
50000,22,-1,62414,32537
200000,35,-2,64545,25745
310000,51,-12,342,819
150000,37,-5,79011,37320
30000,42,2,149745,8517
360000,27,-4,348096,240687
70000,31,0,215431,7858
80000,35,0,164695,12800
180000,29,4,692901,30900
50000,23,-1,185089,5129
450000,36,-6,18448,16239
250000,39,3,116491,96950
30000,34,-3,111496,57712
180000,30,-1,358370,12950
50000,24,4,149597,21303
240000,37,-9,6765,14216
170000,29,-5,100863,88571
100000,28,-3,273611,61357
150000,32,22,465419,5874
320000,36,0,1066247,83340
200000,54,-6,47486,42385
120000,25,3,433588,14416
60000,42,4,262857,13900
20000,23,0,104960,7738
480000,37,-4,336378,252652
310000,43,2,1606793,71736
50000,26,-6,6840,6840
70000,36,0,267160,18500
80000,31,11,131132,5500
20000,22,0,99163,3283
50000,46,4,102578,8500
200000,41,6,703741,36541
120000,32,0,273990,13000
30000,35,-3,41678,29697
500000,40,-8,18110,0
30000,23,3,179460,6500
300000,28,0,651911,91717
240000,36,-6,41191,33798
120000,26,0,42762,3920
50000,24,0,296794,10515
70000,40,3,313633,23636
90000,39,12,181827,11100
500000,43,-12,995650,36934
390000,46,-12,55527,53922
130000,27,0,187662,8512
20000,23,0,77234,4312
370000,39,0,402353,11825
360000,44,-9,0,0
140000,32,0,237646,38018
80000,28,0,238744,13719
230000,34,-1,1180931,279465
140000,28,3,528999,18850
100000,45,0,271108,9229
200000,27,2,151247,7247
130000,48,-2,73636,30229
250000,26,-12,47654,14346
50000,29,0,305208,13500
330000,32,-9,33904,8291
50000,46,0,113501,7200
130000,29,-8,102590,0
150000,30,0,333720,20040
30000,50,2,89028,9861
80000,29,12,256213,11016
150000,28,1,11251,9619
20000,23,6,87519,7557
70000,43,0,428628,18010
100000,25,-12,0,0
180000,46,-6,2490,2235
20000,22,6,119854,7400
140000,33,-3,312170,77612
50000,36,0,229255,10733
200000,40,4,1426990,225138
150000,27,1,20395,19583
50000,46,-6,4629,7849
150000,64,3,680726,32406
250000,24,2,339273,17289
230000,43,-12,5831,5148
80000,28,0,413571,21465
270000,36,3,90926,34000
120000,30,-9,0,0
170000,30,0,494813,15314
10000,32,2,50925,5213
220000,29,0,504789,14522
270000,47,0,1023707,39704
100000,33,2,538120,23925
70000,33,0,173359,17914
470000,33,0,267836,14100
20000,42,7,57501,3988
120000,30,-12,0,0
610000,35,0,2381948,80561
20000,28,7,14211,2387
330000,47,-5,585136,471903
30000,43,2,128389,6760
50000,36,-2,34423,3001
50000,22,5,39353,8102
60000,57,0,108022,8387
170000,27,0,318817,16108
180000,28,0,8589,4745
30000,53,0,125448,14010
90000,27,-3,23950,10313
400000,54,-12,91924,91068
40000,29,8,183772,11200
70000,22,0,157384,12191
360000,30,-6,47463,22222
360000,35,-3,2198,3250
490000,41,3,1294646,48000
210000,26,2,590176,24938
160000,39,-12,8465,2400
280000,33,-12,0,0
180000,34,-6,1123,1704
30000,35,0,118406,28657
100000,37,0,600051,25127
150000,52,0,294931,57003
140000,30,10,759901,22514
40000,30,2,147185,13000
260000,30,0,119798,17000
130000,35,0,664619,27739
100000,29,-3,27508,49846
80000,39,0,291005,12159
200000,41,7,954657,44865
140000,39,-9,0,0
260000,34,-6,137687,121666
20000,23,-2,70853,3569
210000,51,4,273040,11419
280000,25,0,84379,34800
120000,42,6,399572,21139
150000,42,0,397998,31000
150000,28,0,589636,109324
30000,24,-1,95325,30517
20000,25,2,99055,5900
100000,36,0,484674,11902
420000,46,0,1624902,56583
230000,36,4,22196,6552
110000,22,0,317420,11766
330000,39,0,1840363,74340
290000,26,5,129243,14574
100000,44,0,456980,17567
210000,53,2,525363,20973
180000,38,-12,750,0
50000,25,0,241434,9320
390000,41,-3,37592,18869
140000,44,-8,110575,0
10000,28,0,24486,6404
20000,30,8,113224,5641
50000,27,12,313238,13400
280000,55,-1,24485,16164
120000,53,0,658488,22924
50000,29,8,289293,10224
340000,45,-2,877977,74417
10000,23,8,46979,5116
110000,40,0,46744,5700
80000,25,0,406603,15656
130000,26,-4,3030,3442
250000,41,-6,6570,6180
70000,43,2,200967,7143
350000,27,0,1653399,56561
50000,47,8,294706,13000
180000,34,-6,25766,13246
350000,37,0,264637,33056
170000,36,4,929160,27300
280000,45,0,1563697,110554
230000,41,0,1425846,44736
20000,24,0,110101,5744
260000,36,0,1262329,45103
30000,52,-2,104109,39242
230000,30,-1,240511,82865
260000,32,-7,6497,2943
70000,30,0,69240,3945
20000,22,0,112238,5824
20000,56,-2,55556,6500
290000,27,0,782798,181112
180000,26,0,21653,4619
20000,23,0,111039,5474
30000,23,24,209144,3416
420000,36,-3,22100,14141
500000,44,0,235655,8718
220000,33,-12,13347,16237
80000,36,0,284960,33172
50000,38,-6,27259,28385
360000,35,-6,62774,57792
40000,26,2,234532,13930
390000,34,-3,283869,201493
100000,33,-6,159370,86189
10000,23,5,55555,4091
270000,25,0,940907,267494
80000,42,-12,0,0
320000,39,-3,141969,42952
50000,25,0,159732,7071
80000,41,0,196474,6100
30000,43,5,132258,7488
250000,50,-12,261504,100883
300000,36,-3,338023,97192
50000,22,0,106488,7110
140000,29,0,212669,10117
230000,30,-3,41487,17924
80000,25,-4,12357,13096
140000,44,2,464759,21269
200000,36,-4,598120,20000
20000,39,0,227041,9200
380000,31,-7,694622,327405
30000,29,-4,57388,1000
50000,24,1,264723,13458
110000,26,0,524452,26288
30000,35,12,92076,4700
10000,29,0,55953,5328
50000,40,3,230497,5870
360000,30,-6,1438,97163
290000,50,-9,2658,2067
390000,49,-9,5112,5112
10000,22,0,49283,9062
340000,35,-6,13262,30786
20000,52,0,86379,4244
20000,30,-3,41510,13075
190000,29,-12,63941,7916
10000,37,-2,24131,4481
190000,32,2,58381,8000
500000,45,-6,155463,189036
80000,30,6,326746,34510
50000,31,0,154834,4165
180000,46,3,174559,24638
410000,28,8,2199525,84153
150000,31,7,144728,6521
90000,42,-8,0,1560
10000,51,0,127104,5756
20000,22,2,88326,3700
150000,43,-8,1125,732
20000,25,6,102346,41742
180000,39,-12,0,0
20000,32,6,71348,8600
180000,35,-8,2687,3191
30000,32,2,90453,10600
100000,30,-1,496831,26203
20000,40,8,90295,11001
20000,34,-8,8081,8081
170000,38,-1,18686,4600
20000,37,0,108461,7564
100000,27,0,164066,37000
230000,40,-6,48693,50050
80000,34,11,467863,12200
260000,43,0,19810,19238
420000,35,-6,69529,68001
450000,37,-12,7899,7608
80000,42,-12,2290,2140
310000,30,-12,15704,39262
50000,23,7,49908,3218
50000,41,-5,2730,3120
20000,30,20,113184,9000
100000,39,0,550879,35500
110000,35,-1,5219,3341
170000,28,1,29372,3899
50000,22,-9,226694,90123
60000,29,3,4193,2082
200000,49,5,333047,16286
30000,26,4,151717,12279
80000,46,0,478933,18388
120000,39,-1,178445,44846
360000,31,-12,52295,86950
310000,47,-12,-5154,4700
150000,38,-10,1242,0
150000,37,-1,632315,22456
210000,37,0,814391,46015
180000,26,-3,66581,9574
200000,25,2,891170,89170
50000,22,10,119727,3900
80000,23,-2,21237,6385
20000,31,-6,2080,2912
230000,27,0,1235852,46851
180000,30,0,142099,6965
20000,23,0,99305,9180
50000,25,0,55080,19631
20000,40,0,93001,23409
200000,43,-5,20328,12164
430000,34,-6,42458,43381
20000,22,-10,18356,0
80000,37,0,429758,15810
20000,26,7,64023,6200
230000,30,2,360623,13692
500000,44,-5,243786,314050
320000,36,-1,572007,66143
30000,23,18,178864,4706
160000,28,0,837361,75909
320000,34,-12,19810,21195
10000,45,2,54824,4300
80000,29,0,343812,12156
410000,48,-2,969133,35911
20000,31,28,14400,0
260000,32,-12,5922,5922
450000,31,-6,43426,76662
370000,40,-9,0,0
300000,33,-5,10468,10001
170000,38,0,259426,49102
90000,52,12,537621,17200
310000,34,0,410482,23000
30000,29,0,98963,4135
210000,48,-12,580,540
10000,22,0,31506,8432
170000,30,0,743583,30235
210000,43,-9,8775,4185
150000,39,0,204705,15500
200000,34,-12,17617,12558
180000,45,-9,0,0
70000,31,0,363724,28900
200000,48,-2,316985,35141
360000,31,-2,8698,8118
10000,46,4,20607,8070
30000,22,0,173323,8296
440000,31,7,1313649,118006
180000,50,0,970283,35128
180000,35,-12,4352,4820
80000,27,0,220473,10456
230000,26,-3,44348,15358
50000,35,-6,51402,50661
110000,26,0,79700,14470
310000,37,-12,13947,23831
50000,23,2,105540,11153
80000,44,-4,8037,12452
90000,40,5,464608,18546
270000,52,-2,46008,26792
360000,39,-3,1003120,351712
20000,40,0,67589,7953
120000,32,11,693183,28600
180000,28,12,895875,28946
120000,52,3,717785,30000
90000,23,5,61518,8200
140000,44,2,528738,20307
60000,28,-1,4514,3678
30000,42,0,124409,6156
50000,49,0,274964,8896
70000,40,-1,132967,9884
50000,54,12,237850,8867
360000,33,0,117108,29700
50000,24,0,227284,10954
210000,35,-3,34943,8828
50000,44,0,91266,5032
70000,30,0,199752,70996
340000,34,-2,398874,166126
60000,39,0,133934,22148
300000,39,2,116058,43918
290000,41,0,908906,65620
200000,30,-5,71125,43436
60000,45,0,128018,5684
500000,37,-5,158479,152266
100000,37,0,443128,60334
20000,24,0,100717,5715
90000,34,0,349393,16500
60000,31,-1,219327,49500
150000,29,2,176751,12867
180000,39,-9,10747,5668
200000,38,-12,15627,15627
100000,24,0,476312,17616
30000,22,-4,83409,85570
160000,35,-7,5771,6371
350000,39,-12,13655,12862
100000,35,0,503651,18739
180000,25,0,874374,33424
30000,28,13,3650,1150
100000,29,-3,28742,23636
80000,26,2,263869,11500
50000,55,2,110800,5333
30000,46,0,79719,10111
170000,45,0,853213,32114
100000,29,12,360217,16700
200000,30,-6,60938,53661
420000,29,-1,375968,104008
180000,48,-6,100607,89576
380000,33,0,490023,19300
190000,28,-9,0,828
420000,39,0,1136238,44006
80000,31,2,366380,19877
90000,51,2,79368,4616
50000,31,0,267954,9138
100000,28,-9,0,0
90000,44,2,414880,15610
340000,33,4,382187,28100
500000,30,0,708653,30116
30000,22,3,72754,9074
130000,48,-12,17691,16622
150000,38,-12,14302,9233
200000,53,-7,11553,18824
480000,44,0,1909994,89420
50000,26,-3,29120,26800
210000,30,-1,51300,23445
10000,23,0,55231,4932
20000,26,2,77610,5005
50000,26,8,271673,11300
210000,34,0,456920,18800
530000,30,0,1520570,72000
50000,42,0,59034,5700
170000,28,0,801487,29073
50000,43,0,174682,9336
70000,49,0,351409,14250
30000,45,2,108412,7900
150000,25,-12,3725,3725
70000,46,12,155088,6800
70000,32,2,262236,9638
30000,36,7,87262,6000
220000,31,-9,732,500
200000,32,0,16475,499
60000,28,4,205842,11400
20000,33,0,41458,4514
150000,25,-1,651662,82341
50000,22,-1,241936,50246
230000,42,-6,2730,2490
50000,56,0,227711,27854
240000,28,-12,4262,3108
200000,45,-12,17084,13501
210000,56,-6,64396,42777
110000,36,0,537868,18606
280000,46,-3,122781,55232
50000,27,3,228424,5858
200000,47,-6,386041,357161
80000,29,-4,29849,21951
200000,36,-5,69990,63310
20000,25,10,100200,6500
230000,38,0,1112482,40060
150000,27,-12,14278,13833
270000,33,-3,110936,56358
60000,39,0,176370,9377
150000,36,2,520822,29200
50000,54,0,169528,6234
50000,29,-3,61179,39363
50000,22,0,197373,7496
200000,30,0,761726,115000
50000,28,-3,6716,6255
50000,40,3,165353,8417
30000,38,8,175682,13332
30000,34,3,170616,6481
180000,32,-5,4668,8926
50000,26,0,293881,14500
260000,44,0,215113,8272
150000,30,-4,25849,13225
70000,24,0,291378,11091
360000,33,-2,836349,73371
80000,23,-1,300820,11431
150000,27,-7,60723,6000
220000,33,-10,2500,2500
200000,42,2,1042701,43000
130000,25,0,125635,6397
90000,23,6,214391,5575
390000,37,-12,4792,5282
50000,43,-2,117291,6000
240000,42,-6,28142,26791
40000,26,-2,129703,35353
130000,27,0,412867,18622
500000,40,0,1176954,46445
160000,35,-8,2442,2070
80000,26,8,242257,11500
10000,54,1,3033,2340
50000,31,5,168387,9300
230000,38,-6,114540,61186
50000,24,2,202104,8108
170000,26,0,182307,26176
50000,61,-3,2340,2340
100000,36,-6,1880,300
140000,27,-6,2497,4090
90000,40,0,392403,15356
440000,52,2,2525755,137259
150000,27,-2,696658,176148
30000,23,2,70738,4784
130000,25,-4,98242,66429
50000,38,2,137039,7000
60000,24,0,131332,10748
280000,31,1,1134251,214237
260000,42,0,1338592,74004
140000,31,0,430546,107786
50000,43,0,129060,6848
450000,29,0,563116,65229
50000,45,0,159205,6848
210000,27,-3,90956,25485
140000,30,10,483368,15800
200000,28,0,207004,32000
200000,54,-4,83041,7276
90000,41,-1,317723,97236
260000,61,-9,-65382,19631
500000,39,-9,0,0
80000,45,0,226657,8789
20000,23,8,103802,4380
30000,34,0,16979,10368
280000,29,-12,42345,36685
180000,27,0,675870,23419
310000,34,0,1085902,39650
340000,36,0,131472,40028
50000,43,0,226928,7010
30000,54,11,202811,3800
500000,28,2,802273,111443
140000,41,0,673114,28900
20000,30,5,105143,4321
300000,48,-12,13878,30477
160000,31,0,296077,14134
50000,39,7,106659,6068
390000,34,-7,1266,1266
80000,37,12,103704,6800
60000,27,11,66824,4000
20000,38,0,103336,6912
330000,48,-4,12613,12813
260000,54,-2,137025,125499
70000,39,0,293259,17362
80000,25,-1,116609,10156
70000,27,0,219028,54000
500000,34,3,2460460,86830
50000,23,0,166456,7548
20000,27,23,110658,1000
60000,24,0,109081,8687
60000,38,-1,76677,47980
20000,52,-4,32705,11960
30000,43,13,87732,5200
210000,39,-6,8658,8658
180000,34,0,827666,32000
190000,48,8,557970,19200
180000,34,0,952362,34062
100000,43,-6,120387,128067
340000,38,-12,2955,10343
100000,46,-6,1071,1071
80000,40,-3,27530,35638
100000,26,-1,45365,14631
50000,44,0,105650,8009
150000,28,-6,1286,1286
200000,36,-2,139495,87667
120000,58,-6,2900,5407
90000,46,0,347913,12138
70000,25,0,209147,15209
20000,50,-1,3014,7191
80000,38,-4,61771,56287
50000,23,2,128947,7060
200000,31,0,274875,27488
450000,44,-10,29119,21409
180000,63,0,787217,30218
300000,45,0,75849,6965
50000,58,-12,23884,22762
220000,26,8,486039,10576
500000,40,-12,107453,86313
20000,51,0,92580,6558
70000,39,2,297280,12300
290000,34,0,523738,144500
80000,31,0,246672,23000
120000,31,2,427164,19665
10000,25,-6,3692,3211
280000,48,1,222941,55448
30000,22,0,136866,14058
50000,55,0,194914,8652
40000,24,-10,19133,0
100000,35,0,86795,44533
20000,55,3,101569,4101
260000,36,-1,482004,439382
30000,36,9,169630,4700
80000,35,11,197309,8513
200000,37,-12,20540,16866
70000,38,0,145665,8000
100000,23,-6,34579,33605
320000,43,-4,129395,106946
500000,46,0,2370194,86069
290000,48,0,762080,36949
370000,53,-5,111919,81338
210000,42,0,1235473,52000
460000,50,0,3007616,120136
150000,29,7,23364,6400
160000,34,0,233654,8919
70000,50,-5,98750,22562
410000,30,-12,42067,54314
420000,52,-6,90712,91369
90000,28,0,140062,7308
20000,41,13,110572,4720
20000,23,2,92265,7161
60000,40,20,61554,2000
50000,40,3,95051,4145
80000,23,0,395083,12959
200000,26,0,453376,18800
300000,42,0,138450,37088
380000,41,0,1478635,115269
60000,26,12,342625,12817
150000,26,-12,106321,90685
160000,43,-3,48876,18387
290000,34,-6,40825,37817
170000,38,-8,5556,0
200000,40,-6,30135,35102
20000,21,4,100294,7000
50000,41,0,192572,24896
130000,27,0,488510,20106
730000,37,-1,1221469,608960
320000,35,0,950771,41000
230000,49,0,1039677,53000
290000,34,0,109193,5888
360000,37,-9,0,0
50000,28,0,213316,6814
50000,23,0,150180,12942
160000,29,-2,130087,57834
170000,27,-6,2932,5241
150000,32,0,128110,11229
410000,47,-6,88170,56497
20000,22,-1,114872,24965
30000,45,7,163333,5801
50000,28,7,108665,11635
480000,38,0,316910,35487
280000,30,-6,6073,5652
60000,34,10,170082,10111
360000,35,-10,2220,0
150000,33,0,168714,8944
110000,46,4,607521,27710
260000,27,0,110747,31000
70000,31,2,292159,11946
20000,27,-1,55569,4700
230000,36,-12,13361,30511
340000,27,-1,318332,159249
200000,38,0,1080543,41235
600000,46,-6,116018,103500
30000,58,11,76070,4693
50000,24,5,165988,5600
50000,54,7,147703,5918
100000,40,-6,61404,1000
120000,51,-5,982,3478
30000,36,14,163750,3306
50000,31,6,177216,12929
210000,42,-12,9950,13595
240000,26,0,724940,27398
60000,24,4,356785,17320
250000,28,-1,161676,37430
50000,22,-3,214721,87890
60000,26,2,158598,10900
90000,35,1,6363,6738
260000,30,-12,13341,10195
190000,27,0,264569,9602
150000,29,-3,292374,338636
110000,44,0,450130,22446
50000,34,0,196313,10681
200000,29,-4,3501,2728
100000,30,-8,39195,38765
80000,44,0,224492,30554
10000,43,2,40788,4808
90000,52,0,525591,19642
70000,32,0,316129,12182
130000,27,-5,44784,35356
50000,34,-1,140310,9137
50000,29,0,104492,20000
50000,43,0,122536,12100
320000,28,2,1683453,50660
400000,29,3,102890,7520
50000,36,0,286391,9497
320000,41,-12,69067,18590
60000,28,0,152016,15000
300000,72,-3,19661,38696
80000,29,0,266480,12500
50000,47,2,208964,7569
80000,52,0,392047,9204
180000,30,4,35484,59214
140000,35,0,638168,121996
130000,45,-3,13530,13313
340000,36,-12,73145,71747
50000,25,0,19874,14652
110000,37,0,539187,72500
50000,27,0,227303,11900
230000,28,-9,0,0
30000,24,2,187007,13000
280000,34,0,266492,13441
30000,25,16,204590,6000
90000,40,4,549914,20090
210000,29,-3,33047,32821
20000,38,0,101036,36366
360000,35,0,822990,65700
40000,23,6,211022,6796
130000,25,-3,539535,273714
420000,25,0,151392,10302
50000,22,-2,49436,13969
50000,58,2,45627,12416
260000,42,0,174068,15500
60000,38,-4,125231,20543
80000,27,0,363540,14641
20000,31,-4,19860,4000
300000,26,-1,11782,8110
200000,28,0,327883,20545
20000,43,0,82445,5614
60000,44,-1,349094,13318
50000,22,0,225157,11862
260000,33,-2,429615,127575
20000,22,7,95886,5375
20000,22,0,99234,13817
500000,53,-5,329899,203319
310000,34,-5,5124,4669
240000,53,2,478653,14971
200000,32,-12,23710,24243
110000,31,0,453847,26954
110000,28,0,503328,25600
60000,35,3,149688,20000
250000,24,-5,83298,23949
320000,27,0,365115,67601
260000,35,1,11626,6895
260000,30,-6,688,536
50000,39,-6,2340,2340
290000,51,-12,69247,69967
110000,26,0,640202,25156
20000,45,-1,43188,35511
250000,35,11,1235690,54578
380000,27,-1,299192,19252
350000,31,0,436019,17300
30000,49,6,156662,7915
130000,41,0,395185,9558
150000,28,0,279643,14500
450000,40,-12,26965,22589
360000,36,2,1856026,71322
210000,38,-6,166410,6860
340000,47,0,1841514,100663
80000,32,0,350408,14581
80000,53,7,67152,5500
90000,25,0,78096,6620
170000,38,0,844796,33012
20000,57,3,121287,6500
80000,51,2,3627,1992
110000,28,4,53459,11646
310000,43,0,393607,29018
320000,43,0,388432,185390
180000,26,-10,3000,0
150000,26,8,873844,38141
110000,46,-6,31466,31754
450000,51,-6,296526,8526
220000,42,-5,59759,55797
200000,38,-9,0,0
200000,34,0,659360,79023
140000,50,0,470283,31000
180000,29,0,788420,28872
280000,48,-4,184985,139650
50000,30,0,53873,4567
180000,44,2,45596,4137
120000,34,-4,3148,1892
480000,54,-12,26304,11433
140000,36,-4,3447,2277
80000,40,7,18993,16013
360000,40,-4,161790,123073
30000,22,-12,0,0
500000,48,0,931628,47700
80000,27,0,309279,14000
120000,28,4,82147,12012
20000,48,5,102762,6150
160000,63,-5,5739,6236
10000,22,0,55263,2626
80000,26,10,278169,14121
50000,27,0,144740,10131
30000,46,13,143687,6000
70000,32,0,267932,9772
370000,39,0,575099,29540
480000,37,-6,222307,205470
20000,23,2,91147,30931
300000,29,-6,13280,1780
40000,26,-2,27403,8111
240000,34,0,1328945,54253
30000,34,5,108515,5309
20000,36,-6,14935,1000
50000,22,3,256123,6800
120000,24,0,321925,11939
480000,63,4,2761015,130971
370000,28,-6,34134,81651
10000,23,5,13669,3425
380000,50,0,1422333,374138
30000,37,-12,22313,25966
20000,23,0,114569,6714
100000,40,0,449570,44098
30000,37,8,70496,31300
240000,38,0,1133242,40032
150000,48,-2,19548,5523
330000,29,0,1555394,52464
100000,35,11,599839,24800
160000,52,0,3570,2640
20000,38,14,79905,5443
150000,52,0,668314,33000
20000,49,0,108271,11300
30000,43,3,146068,4500
80000,51,0,306897,10017
110000,55,1,2528,1580
50000,28,4,44631,5782
140000,24,-7,1086,1086
500000,40,-5,87037,120584
60000,26,0,247233,10289
90000,43,2,127399,25000
10000,23,-3,37379,3600
80000,34,-12,0,0
170000,40,-2,479117,154303
200000,28,-1,74939,39053
140000,35,12,354851,13600
100000,41,-4,17104,10594
140000,40,3,727216,22123
40000,49,-8,150,309
330000,42,0,195065,40000
300000,48,4,4430,3284
100000,47,-7,18810,12936
120000,34,-8,4085,4085
300000,31,0,510757,22400
20000,24,0,113224,17597
90000,35,-9,5334,2667
300000,40,-9,0,0
70000,36,0,282658,10850
260000,31,0,257156,82000
180000,52,0,440832,17824
500000,37,-6,9954,8293
240000,26,-12,6658,6846
150000,30,8,419555,19723
230000,37,0,484329,27000
200000,46,-4,5688,7091
170000,37,-8,24226,25460
50000,44,-4,42696,2470
50000,25,0,198246,20019
280000,49,-5,26457,16471
20000,35,4,46332,11000
160000,28,-6,141482,132675
50000,32,-3,99206,5000
110000,30,11,554308,19100
60000,58,6,141695,4546
30000,34,11,165701,10966
300000,38,-5,2280,2320
160000,27,0,980877,39600
450000,38,-6,4340,2926
160000,52,0,540805,13700
50000,51,0,191206,11142
200000,42,-6,21913,25946
30000,49,0,93651,7000
140000,26,-2,53874,7080
50000,23,2,114472,6005
110000,32,-5,40578,35117
510000,48,-6,56674,50320
170000,32,1,439951,22729
260000,31,-4,29037,8155
100000,34,-1,1508,1479
50000,46,0,172689,6950
50000,23,-2,201604,26014
180000,31,-7,2537,2537
210000,50,-7,4312,4066
20000,25,0,81852,2806
180000,40,0,505932,30200
450000,29,0,426039,35392
50000,47,-7,1708,1708
360000,27,-5,14696,2324
80000,25,0,344398,20404
240000,29,-12,358011,343058
20000,47,2,102740,7764
260000,27,-1,151497,36938
20000,36,-4,44230,3480
80000,42,2,140867,13300
350000,40,-12,23654,20596
450000,38,-5,137274,91535
240000,29,-6,3136,5706
90000,45,12,287368,11855
30000,37,-2,119017,34437
170000,41,0,544617,34980
20000,22,9,69284,12700
170000,37,-2,498028,131133
390000,28,-1,962227,285727
440000,40,-6,8873,13059
150000,44,0,251755,13764
170000,30,-3,14160,1590
80000,52,-12,1534,1330
170000,51,-3,46439,26211
150000,35,-4,9133,7337
20000,41,0,122113,7411
310000,30,0,149213,12019
70000,26,11,324088,10889
50000,34,0,274358,11186
50000,57,-4,50525,0
20000,35,-1,58493,9668
150000,48,-3,290263,34219
430000,28,0,2184569,195019
30000,28,4,170607,8000
300000,34,-12,9474,0
210000,31,0,90318,24016
130000,25,-9,0,0
80000,31,-12,0,0
30000,32,-4,85945,20817
150000,28,0,524385,21500
280000,31,0,986646,37003
30000,30,-1,162801,44149
120000,36,0,71517,4971
140000,30,0,89482,12185
280000,63,-12,0,0
220000,34,6,888651,61858
70000,24,3,11926,2623
140000,41,0,115854,13597
50000,23,-1,105086,6903
210000,29,-2,545029,164819
210000,42,-12,0,0
270000,36,-6,34673,32176
230000,38,-2,282526,82469
180000,49,0,542205,23284
50000,43,0,281639,11956
20000,29,0,54086,9600
50000,31,2,98764,8025
200000,31,-12,23286,19872
300000,31,-6,7874,6311
240000,26,-4,59161,38813
100000,37,-1,153003,68592
170000,33,-6,7430,5797
300000,45,0,755079,101830
440000,35,0,2320484,81824
110000,26,2,225988,9800
20000,24,4,98328,7764
80000,31,0,209851,10237
230000,40,0,402501,27290
80000,52,0,409168,14786
30000,26,0,157775,7251
180000,35,-6,47368,37127
130000,45,-6,11688,12615
290000,41,0,1515837,49000
260000,42,-3,66177,50224
200000,27,-6,21962,17486
20000,29,-6,6120,6335
130000,48,-1,2105,109
300000,29,-12,15435,13581
340000,39,0,1767174,64531
190000,35,0,657727,24000
110000,28,12,539258,20100
50000,44,0,198894,7542
20000,52,8,45634,5000
170000,29,-6,7771,6734
130000,46,0,269043,13745
50000,54,6,170506,7419
500000,38,-6,88169,110965
70000,42,2,376521,13500
470000,39,-6,19755,20935
310000,31,0,941113,41512
500000,26,0,123560,14646
200000,51,7,577175,21865
140000,44,0,538564,20755
290000,37,-6,2376,2376
60000,23,0,326218,16888
20000,41,-12,7999,10108
450000,32,-12,-30658,1979
50000,23,0,55712,3923
120000,51,6,193172,12500
50000,26,2,272913,12608
170000,31,-3,249682,17300
160000,33,-5,82207,68661
30000,59,9,175347,5222
50000,45,0,31593,6291
160000,60,-12,24326,8496
50000,22,0,199157,10068
180000,31,-3,27977,19474
190000,28,0,912875,36836
270000,29,-5,39342,45580
200000,38,2,3979,2294
50000,25,14,223812,7640
220000,40,-12,53020,53557
50000,48,0,122598,6156
240000,33,-1,198107,5777
50000,49,6,283016,10400
20000,31,-10,1727,2528
50000,35,0,224154,10839
230000,32,-12,9455,8287
70000,30,0,72560,24529
20000,27,9,110153,0
300000,42,-9,3387,1734
50000,25,0,270144,20205
440000,40,0,2487719,93500
20000,27,3,116455,3802
210000,35,0,414915,17100
50000,32,-3,2880,2880
30000,31,-7,18348,13568
230000,31,-12,0,0
80000,34,-9,0,0
70000,50,12,260589,11100
20000,21,-3,40984,3573
160000,47,0,783030,30805
740000,35,-3,60741,67081
400000,40,-5,337631,211702
230000,35,-4,10396,5133
30000,46,2,85616,7159
230000,47,-6,30024,23824
100000,40,0,512087,19500
80000,27,-4,74622,40374
300000,29,-5,14913,34811
200000,44,-6,11915,18144
500000,44,-4,1220045,914620
110000,28,-3,112048,99186
20000,27,-6,20753,2000
150000,23,1,419942,342525
260000,39,-1,8288,10801
50000,23,-1,148209,50155
70000,45,0,267341,20500
70000,29,0,153830,10000
360000,43,-12,0,84216
50000,50,0,196535,23500
170000,29,-5,157082,161775
450000,44,0,71131,26626
240000,31,2,435451,15802
500000,34,-1,1133586,100016
30000,25,0,128802,8103
150000,34,-1,107634,43756
400000,38,-2,15041,4808
290000,35,-9,0,0
70000,24,-5,52756,23540
410000,32,4,186981,43216
130000,28,-3,226978,24376
10000,22,-9,-400,400
40000,26,0,104541,21066
210000,37,0,376226,15500
180000,33,-6,11151,8807
80000,25,0,24473,2397
50000,33,0,96451,10115
50000,25,0,256923,11614
180000,29,-6,24857,21050
360000,35,-9,2376,2376
240000,28,0,862947,29322
290000,47,-10,1200,4634
320000,30,0,169760,5512
360000,42,-5,122035,91199
120000,26,0,4557,4557
110000,41,12,161140,9700
380000,44,0,1715443,56348
140000,33,2,379853,19015
30000,30,13,80384,5000
100000,40,-6,22957,44377
230000,36,-11,77243,83152
300000,41,-7,77859,12965
90000,30,-6,86927,89000
240000,35,-6,8838,7755
380000,36,-7,4375,17526
20000,36,3,77746,4063
360000,32,2,111541,14549
210000,41,0,696699,24018
400000,47,-12,41869,40184
230000,39,-6,47249,42889
80000,40,-5,22365,19471
260000,40,-5,5263,4632
150000,30,-1,78300,79530
120000,41,0,251432,9923
300000,28,0,1825978,57171
180000,48,-3,1838,0
20000,28,5,34104,9000
80000,35,0,198109,36500
80000,33,-1,538763,16700
80000,47,2,398639,16269
20000,24,-5,4086,9347
20000,23,-7,1665,1373
200000,28,2,314751,26100
240000,36,0,1313754,42569
360000,30,-6,198825,97709
310000,62,12,1865653,57757
320000,30,0,476972,66934
130000,30,-2,81995,9000
